1980,0.9895,-1481.532511,-1342.476978,-704.5059062,-1975.376681,605.4103931,1432.839833,-2469.220851,5.524600002,2470.925207,,,
1981,0.99,-1500,-1221.271456,-488.6719583,-2000,896.1472322,1196.920138,-2500,-385.6286247,2381.032451,,,
1982,0.9905,-1481.532511,-1069.994178,-260.8052851,-1975.376681,1164.817952,931.5282971,-2469.220851,-767.2863928,2232.510774,,,
1983,0.991,-1426.584774,-892.3700916,-26.51672012,-1902.113033,1404.806989,643.1991378,-2377.641291,-1130.051023,2029.017273,,,
1984,0.9915,-1336.509786,-692.7728924,208.4247745,-1782.013048,1610.205015,339.0322811,-2227.51631,-1464.990047,1775.562633,,,
1985,0.992,-1213.525492,-476.1173254,438.2341594,-1618.033989,1775.954449,26.51732444,-2022.542486,-1763.856154,1478.387748,,,
1986,0.9925,-1060.660172,-247.7381697,657.2527649,-1414.213562,1897.973991,-286.6505768,-1767.766953,-2019.290269,1144.810049,,,
1987,0.993,-881.6778785,-13.25887806,860.0876261,-1175.570505,1973.259115,-592.7601894,-1469.463131,-2225.002756,783.0433286,,,
1988,0.9935,-680.9857496,221.5468912,1041.744275,-907.9809995,1999.95605,-884.2740789,-1134.976249,-2375.92829,401.9954823,,,
1989,0.994,-463.5254916,450.8974407,1197.749723,-618.0339888,1977.407429,-1154.014206,-772.542486,-2468.350585,11.04917298,,,
1990,0.9945,-234.6516976,669.1453987,1324.262598,-312.8689301,1906.168475,-1395.338673,-391.0861626,-2499.993896,-380.1692036,,,
1991,0.995,-2.55685E-08,870.9167763,1418.167732,-3.40914E-08,1787.993327,-1602.305271,-4.26142E-08,-2470.07906,-762.0265527,,,
1992,0.9955,234.6516975,1051.243292,1477.152871,312.86893,1625.791849,-1769.817796,391.0861626,-2379.342681,-1125.120279,,,
1993,0.996,463.5254915,1205.68471,1499.765603,618.0339887,1423.557981,-1893.751533,772.5424859,-2230.018987,-1460.50981,,,
1994,0.9965,680.9857496,1330.438168,1485.449129,907.9809994,1186.27139,-1971.054822,1134.976249,-2025.784826,-1759.936742,,,
1995,0.997,881.6778784,1422.431823,1434.555967,1175.570505,919.7748606,-1999.8242,1469.463131,-1771.669119,-2016.028191,,,
1996,0.9975,1060.660172,1479.400486,1348.339276,1414.213562,630.6304215,-1979.351269,1767.766953,-1473.929038,-2222.478335,,,
1997,0.998,1213.525492,1499.9414,1228.921997,1618.033989,325.9577686,-1910.140141,2022.542486,-1139.895933,-2374.203687,,,
1998,0.9985,1336.509786,1483.548777,1079.244581,1782.013048,13.25895361,-1793.895023,2227.51631,-777.7948065,-2467.468264,,,
1999,0.999,1426.584774,1430.626261,902.9925805,1902.113033,-299.7663408,-1633.478256,2377.641291,-396.5417907,-2499.975583,,,
2000,0.9995,1481.532511,1342.476978,704.5059062,1975.376681,-605.4103931,-1432.839833,2469.220851,-5.524600003,-2470.925207,,,
2001,1,1500,1221.271456,488.6719583,2000,-896.1472322,-1196.920138,2500,385.6286247,-2381.032451,,,
2002,1.0005,1481.532511,1069.994178,260.8052851,1975.376681,-1164.817952,-931.5282971,2469.220851,767.2863928,-2232.510774,,,
2003,1.001,1426.584774,892.3700916,26.51672012,1902.113033,-1404.806989,-643.1991378,2377.641291,1130.051023,-2029.017273,,,
2004,1.0015,1336.509786,692.7728924,-208.4247745,1782.013048,-1610.205015,-339.0322811,2227.51631,1464.990047,-1775.562633,,,
2005,1.002,1213.525492,476.1173254,-438.2341594,1618.033989,-1775.954449,-26.51732444,2022.542486,1763.856154,-1478.387748,,,
2006,1.0025,1060.660172,247.7381697,-657.2527649,1414.213562,-1897.973991,286.6505768,1767.766953,2019.290269,-1144.810049,,,
